block_number,tx_hash,log_index,exchange,orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee
74999000,0x00baa7b9ecc8571dad0dd74bbc3452ef6a4df4f630f0500428ccac17bf66179a,330,CTFExchange,0xc892ad9d2a3cc7dc246abd8a86190f90e13d17664026cd222ae2b18b1c8931a0,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0xf2fd22084c260a01adeefb1e23921333b00a4ec0,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,5500000,10000000,0
74999000,0x00baa7b9ecc8571dad0dd74bbc3452ef6a4df4f630f0500428ccac17bf66179a,332,CTFExchange,0xd4772604cfe8f76fb97c5c54eb052899a999c9cf3b0f5cc64782e1eb71902fc2,0xf2fd22084c260a01adeefb1e23921333b00a4ec0,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,72213402545998769711123636766651921655153165755936317649722665600548281920234,0,10000000,5500000,0
74999000,0x2540a44237b79fdfb63947f91cdc197b3e18104abb0365235b1af02db11d68d3,344,CTFExchange,0x5063a2f75167e31e0776355a7e75f77dfcae2b062c3d0e5de3a226346808c1cb,0x28a3cb66d84115834950b9f34dd78fd4cf5c79f9,0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,0,45268984206528684008656138445174696487413496817965370072225934538822928904287,67500000,90000000,0
74999000,0x2540a44237b79fdfb63947f91cdc197b3e18104abb0365235b1af02db11d68d3,346,CTFExchange,0x69960e95596e1ee1d5205806c1a98de1576586fa7f4b86166507a784b5b426c0,0x14a056c698f46d181d1e650e7a7a0f7d1d8a22bb,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,113978805798102557265452348965535499887600425153284104746797977930434676866992,22500000,90000000,0
74999000,0x0454434780ecc574d73c7765ce283fc72ce9be63ccf5c7b0ac78fc74531e907c,353,CTFExchange,0x9319001bc2a0b13cbd9178ad9038e39d1c74b4149680a41835bb22cd59ca5211,0xecbeba24a9e7d8fc3091db367f2578e911ac42ff,0x3bed3e9877d3a328906cd5ac1884236003624eb5,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,1473600,147360000,0
74999000,0x0454434780ecc574d73c7765ce283fc72ce9be63ccf5c7b0ac78fc74531e907c,355,CTFExchange,0x54916fd2ef48b03816a2857f2edfe84aeb5fee968331afef76780d7cd84d5172,0x3bed3e9877d3a328906cd5ac1884236003624eb5,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,46779277213599126230120558346857483305790254031083044485517146560119899542406,0,147360000,1473600,0
74999001,0xeedc542fa7c2a8b95d83663f953fcee1ac11dda5e34e831c8c22f7492f3aa3d3,447,CTFExchange,0x575509856d2f5f64281e2dfaceca0ffcfd60c42e893c010db14db46b49048289,0x5734bf186e38cf8b361c90e02aa6d56d28c2f13a,0x5fa594afd333b52a30fdbfa156f76b894481b2f6,0,7997695352317515524525062962990406756331391485123047293096327700752767906309,660080,740000,0
74999001,0xeedc542fa7c2a8b95d83663f953fcee1ac11dda5e34e831c8c22f7492f3aa3d3,450,CTFExchange,0x2c53503fa5c5035456f1d7422ef742f371123c53cb9fb4b7e57982d3a4a898f2,0x3078db4a9737866b4d6529f655025b3a20f80389,0x5fa594afd333b52a30fdbfa156f76b894481b2f6,110231926589098351804293174455681788984678095258631881563984268486591441074567,0,36880000,3983040,0
74999001,0xeedc542fa7c2a8b95d83663f953fcee1ac11dda5e34e831c8c22f7492f3aa3d3,453,CTFExchange,0x39ef13246dbcbb2404cf93466fa846d25118b630485826a585cb22e0d257f9fd,0x3078db4a9737866b4d6529f655025b3a20f80389,0x5fa594afd333b52a30fdbfa156f76b894481b2f6,110231926589098351804293174455681788984678095258631881563984268486591441074567,0,36880000,3983040,0
74999001,0xeedc542fa7c2a8b95d83663f953fcee1ac11dda5e34e831c8c22f7492f3aa3d3,461,CTFExchange,0xb6933702a92d30c0f582bd326a21ee228c8d6a136ff24733c3345b6a38c49a8c,0xe1e75b51779e5f65ac4c5375c846e256082d12fe,0x5fa594afd333b52a30fdbfa156f76b894481b2f6,0,7997695352317515524525062962990406756331391485123047293096327700752767906309,15972605,17926604,0
74999001,0xeedc542fa7c2a8b95d83663f953fcee1ac11dda5e34e831c8c22f7492f3aa3d3,463,CTFExchange,0x670336e5572b78572776d2a2cb177d523e806d87a2011d35517f6ad551545590,0x5fa594afd333b52a30fdbfa156f76b894481b2f6,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,110231926589098351804293174455681788984678095258631881563984268486591441074567,9999999,92426604,0
74999001,0x4d8657461ea0cb5b1b82eaf6623002a2836859729851e4c194c9ff0705f8885c,470,CTFExchange,0x5dc93cd1abef0364d8c980e27c8dbeb2bf880b8f05149dfca9e85542d6899a95,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0x32526c1de010a670eed9a5fbddacccb551c17830,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,5600000,10000000,0
74999001,0x4d8657461ea0cb5b1b82eaf6623002a2836859729851e4c194c9ff0705f8885c,472,CTFExchange,0x54577caef0f69c40a2cfac9b1b30c3cdfdda700a49d2b58eac3368341166047c,0x32526c1de010a670eed9a5fbddacccb551c17830,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,72213402545998769711123636766651921655153165755936317649722665600548281920234,0,10000000,5600000,0
74999001,0x16352de4b7b1074942bc88c916b4250d0e92df43b9ba049454a2f9f8ac046851,484,CTFExchange,0x9319001bc2a0b13cbd9178ad9038e39d1c74b4149680a41835bb22cd59ca5211,0xecbeba24a9e7d8fc3091db367f2578e911ac42ff,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,715100,71510000,0
74999001,0x16352de4b7b1074942bc88c916b4250d0e92df43b9ba049454a2f9f8ac046851,492,CTFExchange,0xf895d45dde0d7b5019de9b5b632d576844714ef8bf5f81710d01a7db0c1d9652,0x9701e5ea50aff559b5a7245e8ffa57af140da7ee,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,50000,5000000,0
74999001,0x16352de4b7b1074942bc88c916b4250d0e92df43b9ba049454a2f9f8ac046851,500,CTFExchange,0x2ed173d47cfa3ad795f19a90f498f9c2a9560f18aef990ee1bd2bd8fce5adc32,0xa3daab18a36ca9915f6544f42766694e771f3d6a,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,234900,23490000,0
74999001,0x16352de4b7b1074942bc88c916b4250d0e92df43b9ba049454a2f9f8ac046851,502,CTFExchange,0xd93e2e7379121a481919cd3b0093884348ca7560397f46dd694c93a88c124a8f,0x90b6a428d636ee98b22973f3c74b250993391d6b,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000,0
74999001,0x1dd7a43aac92bcbb97153a499c760f216a0ecf3970d26ed3fe8b1be3d8a53bbf,514,CTFExchange,0x2ed173d47cfa3ad795f19a90f498f9c2a9560f18aef990ee1bd2bd8fce5adc32,0xa3daab18a36ca9915f6544f42766694e771f3d6a,0x5086b3d3f90903edf4c100f7f3575a00fe309d2e,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,293939,29393900,0
74999001,0x1dd7a43aac92bcbb97153a499c760f216a0ecf3970d26ed3fe8b1be3d8a53bbf,516,CTFExchange,0xe0b2825a9237eb2daf9515b38aed4e1d92e1e07868c37ab2758dce35e50705f3,0x5086b3d3f90903edf4c100f7f3575a00fe309d2e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,29099961,29393900,0
74999001,0x253b36145137cd3c4343cbd85207362135a17cbab13eed2841aef1036410012f,528,CTFExchange,0xebb6ff0ef8dea0f8dc991ae39fc30e0a9ee4f8686166f8d44cfd9e05398509c4,0xb563eb0184543459596fd1011d013b7451600115,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,28904563994230344358126139632761289592940428766951866808651602602082941677787,3900000,10000000,0
74999001,0x253b36145137cd3c4343cbd85207362135a17cbab13eed2841aef1036410012f,530,CTFExchange,0xdb565568ace550f14224c0e21be6d46c2bb03b73f6517ce82301a22d948761b9,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,60652137523181125168482146963718096562535021607381944009168391719481583056075,6100000,10000000,0
74999002,0xed03f3b6cb8aa69a587e0a5644fede927383c50dd596699cbe6a9cecb76d7fd3,370,CTFExchange,0xebb6ff0ef8dea0f8dc991ae39fc30e0a9ee4f8686166f8d44cfd9e05398509c4,0xb563eb0184543459596fd1011d013b7451600115,0x45e69a8dfb564b7cae9337c55aa230418c45b9c6,0,28904563994230344358126139632761289592940428766951866808651602602082941677787,11700000,30000000,0
74999002,0xed03f3b6cb8aa69a587e0a5644fede927383c50dd596699cbe6a9cecb76d7fd3,378,CTFExchange,0x757ce7a9e143e326d1c53563c3dff4eaed2654298cae7966e5febc71f226da74,0xb563eb0184543459596fd1011d013b7451600115,0x45e69a8dfb564b7cae9337c55aa230418c45b9c6,0,28904563994230344358126139632761289592940428766951866808651602602082941677787,15600000,40000000,0
74999002,0xed03f3b6cb8aa69a587e0a5644fede927383c50dd596699cbe6a9cecb76d7fd3,386,CTFExchange,0xe75739209f16494b84c7cc14c9d9da7676642b8febcf73f275345910c8a0e1a0,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x45e69a8dfb564b7cae9337c55aa230418c45b9c6,0,28904563994230344358126139632761289592940428766951866808651602602082941677787,11829032,31129031,0
74999002,0xed03f3b6cb8aa69a587e0a5644fede927383c50dd596699cbe6a9cecb76d7fd3,388,CTFExchange,0x9203e7b3002d27ae8d707651110976dd2c6f6ee012713935fd1d3ae21777ed57,0x45e69a8dfb564b7cae9337c55aa230418c45b9c6,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,60652137523181125168482146963718096562535021607381944009168391719481583056075,61999999,101129031,0
74999002,0x4a479a9bda30c0c0decf8497e1e1f2f97a6e10e47b2fc8950c85ebf6c89770d0,400,CTFExchange,0x66791e409ac947e9ebc8e3f126a4b946a2d810b59b8d176cded2d9300e2b87e2,0xb563eb0184543459596fd1011d013b7451600115,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14800000,40000000,0
74999002,0x4a479a9bda30c0c0decf8497e1e1f2f97a6e10e47b2fc8950c85ebf6c89770d0,402,CTFExchange,0x0262d7a3f5c54cfbe2ca98d8983c79097aa0db08460e8ed35eb150b7c86c5051,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,25200000,40000000,0
74999002,0x7460b7e7c98813147778b0e758f049d08458c210db0b3ef312a37882d22b5f4b,414,CTFExchange,0x0262d7a3f5c54cfbe2ca98d8983c79097aa0db08460e8ed35eb150b7c86c5051,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0xb563eb0184543459596fd1011d013b7451600115,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,25200000,40000000,0
74999002,0x7460b7e7c98813147778b0e758f049d08458c210db0b3ef312a37882d22b5f4b,416,CTFExchange,0x83c8b0ea0e8c9320b75839327c309dff7c3aa3911f00ba4f2570d204ce399590,0xb563eb0184543459596fd1011d013b7451600115,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14800000,40000000,0
74999002,0x2491dc38435ebbee7d25f40d9abe17e18f7d1a3f7d898662b8b6d840127daf2d,430,CTFExchange,0x0262d7a3f5c54cfbe2ca98d8983c79097aa0db08460e8ed35eb150b7c86c5051,0x35babd5d42a0d28341fe70e1714253ed370f9cdf,0xb563eb0184543459596fd1011d013b7451600115,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,13230000,21000000,0
74999002,0x2491dc38435ebbee7d25f40d9abe17e18f7d1a3f7d898662b8b6d840127daf2d,432,CTFExchange,0xb762edf439bca75a3e0e7fe8925399028b17365221db5d6da925d1c495dec356,0xb563eb0184543459596fd1011d013b7451600115,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,7770000,21000000,0
74999003,0x4c695151a6fa53dd102985c605c281e5651816917dbbaadbf0e8a39ef95545d3,584,CTFExchange,0xcf0dbc546164ed06c1511608b71c79f2ddd7a9a4200b0fea870409519fcbd1b5,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0xe2dcb252afe70a4382e7abe0c0f2325e4bd8a193,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,98000000,100000000,0
74999003,0x4c695151a6fa53dd102985c605c281e5651816917dbbaadbf0e8a39ef95545d3,586,CTFExchange,0x0186262e51c2ebe1807080b521abbd9b7c2b8a978972edcade8731baeaa43201,0xe2dcb252afe70a4382e7abe0c0f2325e4bd8a193,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,2000000,100000000,0
74999004,0x03c3aeb4133d0e9956e4a7f7ce4dd34c3eb14ef9ad21ecf3f10221b157b22cac,325,CTFExchange,0x844647377259b80756a982b8033654d0e3b722a8ed17741431e3f6450a12fbaf,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2c752b17c61a34da5c2ee876939da7101318fd50,0,60652137523181125168482146963718096562535021607381944009168391719481583056075,1564102,2564101,0
74999004,0x03c3aeb4133d0e9956e4a7f7ce4dd34c3eb14ef9ad21ecf3f10221b157b22cac,327,CTFExchange,0xf9cd90c7218c19eaae8e0de511a70fe4cb1fa16c29b93adab55d4d8eaf7e3b0b,0x2c752b17c61a34da5c2ee876939da7101318fd50,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,28904563994230344358126139632761289592940428766951866808651602602082941677787,999999,2564101,0
74999004,0xa61500fa4b8ae713bb8f29e878217b8b09a03c43da24f5a0155306202b485e84,339,CTFExchange,0x138d695de19550f1dfaeb951ffe328315f731d468638943f7a505bce81abac56,0x375191b48ef5761e0c621b8e4a5374e964937dfd,0x5930fb98e417e755779781c64b5fd9f081b0f3fd,0,65086664752134264605265206667740603827563343152997633194154701496265178337126,25000000,50000000,0
74999004,0xa61500fa4b8ae713bb8f29e878217b8b09a03c43da24f5a0155306202b485e84,341,CTFExchange,0x75d10ae5ad6357229aba607f47082e46b4ecdc9888cc4ae1ccf9e208a74e2a84,0x5930fb98e417e755779781c64b5fd9f081b0f3fd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,55594117272889745791959588088505782804797731169570751034019661231003579445948,25000000,50000000,0
74999004,0xf85d1c300a4526a3b8c1533505e112924eec83b2c3d291a86bd4fd892fd87786,353,CTFExchange,0x68eef3aea4b294be038e49bfd764ca5340162bc1eefde8691e5f8dc43c9c8102,0x9fa956e8c4d04aa38fe02c18b8158a29b9382491,0x27199895565947e33c4ab29ed368769ca4b328dd,0,81454857558440023087487316541632570910318265249612159445040403478645150083459,9310000,49000000,0
74999004,0xf85d1c300a4526a3b8c1533505e112924eec83b2c3d291a86bd4fd892fd87786,355,CTFExchange,0x9b3b61cf8fa6e5c14c5512201c78b4e8bae4e6bc7b8d83b532ded3d562360738,0x27199895565947e33c4ab29ed368769ca4b328dd,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,4712779042536426544858585386467058196753736280535354684359434126127619999816,39690000,49000000,0
74999005,0x4b8e2021b0b04609aee4fd7440d0b2cb8d37006b44cbb53e33ddf10d68aabfe2,500,CTFExchange,0x2ed173d47cfa3ad795f19a90f498f9c2a9560f18aef990ee1bd2bd8fce5adc32,0xa3daab18a36ca9915f6544f42766694e771f3d6a,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,1000000,100000000,0
74999005,0x4b8e2021b0b04609aee4fd7440d0b2cb8d37006b44cbb53e33ddf10d68aabfe2,502,CTFExchange,0x7e8a00129b0f66f83a5a952635fc3cf47e3e3b3d67065a5fa04334079315a2fe,0x90b6a428d636ee98b22973f3c74b250993391d6b,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,99000000,100000000,0
74999006,0x1e9d4bbae81b484f1213238b0997c23050aca6181f588f6b4fd2c55e929f5a6a,377,CTFExchange,0x2ed173d47cfa3ad795f19a90f498f9c2a9560f18aef990ee1bd2bd8fce5adc32,0xa3daab18a36ca9915f6544f42766694e771f3d6a,0x1bcf7ab719b0d8b5fda587e6893c160eb78e0e7d,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,50505,5050500,0
74999006,0x1e9d4bbae81b484f1213238b0997c23050aca6181f588f6b4fd2c55e929f5a6a,379,CTFExchange,0xd041619396de1ae520c53af7a74a6a2c9fe69724af0bafe830599d45a11146cd,0x1bcf7ab719b0d8b5fda587e6893c160eb78e0e7d,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,4999995,5050500,0
74999006,0x77afd82be1968d565a349b0847a27a3f2f6d5657988d66b0890c8d0e5d6f9c0e,400,CTFExchange,0x42ad523c1ebd9d518868f9086f9fab8d1dac2b6381c8e7fe0bb73a142145b2ef,0xb563eb0184543459596fd1011d013b7451600115,0x32526c1de010a670eed9a5fbddacccb551c17830,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,5962500,16562500,0
74999006,0x77afd82be1968d565a349b0847a27a3f2f6d5657988d66b0890c8d0e5d6f9c0e,402,CTFExchange,0x3652c00c6f80a46e5f84f31a6838cb4a89036a0f4837f2dd018400aedc8085b9,0x32526c1de010a670eed9a5fbddacccb551c17830,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,10600000,16562500,0
74999006,0xa813bc053a6aef20bb21e2a50d7d22f9fd744a43483df92cdd328d9fbd50e6ad,454,CTFExchange,0xca7172c90c82f92639d401133bef867bb8179b9e0500522a8d4193019be0af50,0xb563eb0184543459596fd1011d013b7451600115,0xc631d9d610b9939f0b915b1916864e9b806876f6,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,1954800,5430000,0
74999006,0xa813bc053a6aef20bb21e2a50d7d22f9fd744a43483df92cdd328d9fbd50e6ad,456,CTFExchange,0xffa03a7e64dc7ef26906a6e3a9043958c9a37027755bdce4cc0f8dcbe82f531c,0xc631d9d610b9939f0b915b1916864e9b806876f6,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,3475200,5430000,0
74999007,0xf492d188357a762e4792717b07cd2001e181170a96e7a56b5809165e41ab0d4a,663,CTFExchange,0xffa03a7e64dc7ef26906a6e3a9043958c9a37027755bdce4cc0f8dcbe82f531c,0xc631d9d610b9939f0b915b1916864e9b806876f6,0xb563eb0184543459596fd1011d013b7451600115,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,25600000,40000000,0
74999007,0xf492d188357a762e4792717b07cd2001e181170a96e7a56b5809165e41ab0d4a,665,CTFExchange,0xe2e3d593ebb3656e0a2e481a25977a686d616e07d484e59b002fc209eb7128ac,0xb563eb0184543459596fd1011d013b7451600115,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14400000,40000000,0
74999007,0x668d18ab4899c82335c1099e5efa5ac29384a9ace03d6882fff22709ef72d21b,679,CTFExchange,0x42ad523c1ebd9d518868f9086f9fab8d1dac2b6381c8e7fe0bb73a142145b2ef,0xb563eb0184543459596fd1011d013b7451600115,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,8434800,23430000,0
74999007,0x668d18ab4899c82335c1099e5efa5ac29384a9ace03d6882fff22709ef72d21b,687,CTFExchange,0x9d0f7ac5354e57ccf08ade406dc572f632ac952ae3edacc29bc4390c795348cf,0xb563eb0184543459596fd1011d013b7451600115,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14400000,40000000,0
74999007,0x668d18ab4899c82335c1099e5efa5ac29384a9ace03d6882fff22709ef72d21b,695,CTFExchange,0x63b14e6f9b6290011e6f8ae838c01b52749dac1449bfcc0c9360bef0dbc0769f,0xb563eb0184543459596fd1011d013b7451600115,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14400000,40000000,0
74999007,0x668d18ab4899c82335c1099e5efa5ac29384a9ace03d6882fff22709ef72d21b,703,CTFExchange,0x52d92c2b539803b99d15f7a0efdaec3818dc1d6227c37be36eefa4fbc4e06dad,0xb563eb0184543459596fd1011d013b7451600115,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14400000,40000000,0
74999007,0x668d18ab4899c82335c1099e5efa5ac29384a9ace03d6882fff22709ef72d21b,711,CTFExchange,0x13d5beba11a22f6e6365113a444f79e9d0f4fa8a5e8358d213d0e98cdf61d9b7,0xb563eb0184543459596fd1011d013b7451600115,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,14400000,40000000,0
74999007,0x668d18ab4899c82335c1099e5efa5ac29384a9ace03d6882fff22709ef72d21b,719,CTFExchange,0xca7172c90c82f92639d401133bef867bb8179b9e0500522a8d4193019be0af50,0xb563eb0184543459596fd1011d013b7451600115,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,0,64023853276447473910717802897235893846036426549936106277274450441829027818528,12445200,34570000,0
74999007,0x668d18ab4899c82335c1099e5efa5ac29384a9ace03d6882fff22709ef72d21b,721,CTFExchange,0x23ae218935dc388d9a008e44d2b24bdca8cb8572e050be6c0e5583c8e135195f,0x7485d661b858b117a66e1b4fcbecfaea87ac1393,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,72213402545998769711123636766651921655153165755936317649722665600548281920234,139520000,218000000,0
74999007,0x0220f908eed0fecba95248d42d2dc2fc5ba79a6312aae33a7f96f450f91bca9a,733,CTFExchange,0x2ed173d47cfa3ad795f19a90f498f9c2a9560f18aef990ee1bd2bd8fce5adc32,0xa3daab18a36ca9915f6544f42766694e771f3d6a,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,200000,20000000,0
74999007,0x0220f908eed0fecba95248d42d2dc2fc5ba79a6312aae33a7f96f450f91bca9a,735,CTFExchange,0x9f5757f024c2a8f64464f6f04a300e2a87517622d81e3dfb73a590c6bbec75e8,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,19800000,20000000,0
74999007,0x4304232569dab428dfcead3af4d01ed2f663f7e7a434f5b891f84263ae8fa65f,751,CTFExchange,0x18dbfbe5ad7946e35b825b329bfd7cfb8a4c46c91498616f6f79f18f82cee709,0x3078db4a9737866b4d6529f655025b3a20f80389,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,0,112778711498905740111836694859668469878085679408896707523036560909647257536854,920000,2000000,0
74999007,0x4304232569dab428dfcead3af4d01ed2f663f7e7a434f5b891f84263ae8fa65f,753,CTFExchange,0x4f52322e9997c57fb4b2baea0446d15e24a6bd7a10ee7f178e91de15f6090491,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,112778711498905740111836694859668469878085679408896707523036560909647257536854,0,2000000,920000,0
74999007,0x40133eaf6f5d7a860c9e6961ac23fa57829caed554f5a3b6d66550f1e7f72a56,765,CTFExchange,0x2ed173d47cfa3ad795f19a90f498f9c2a9560f18aef990ee1bd2bd8fce5adc32,0xa3daab18a36ca9915f6544f42766694e771f3d6a,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,20000,2000000,0
74999007,0x40133eaf6f5d7a860c9e6961ac23fa57829caed554f5a3b6d66550f1e7f72a56,767,CTFExchange,0x3c1d36b33e0d7b80c4dbf558f078aba7e8465052fa909e46ba0427c0a9da9c0e,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,1980000,2000000,0
74999007,0x4b49c88d9ed0cf9b77e9659dbcf016cd2f2f13a3edcc8c73a2ce54ba0d10e4b2,779,CTFExchange,0x2ed173d47cfa3ad795f19a90f498f9c2a9560f18aef990ee1bd2bd8fce5adc32,0xa3daab18a36ca9915f6544f42766694e771f3d6a,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,60000,6000000,0
74999007,0x4b49c88d9ed0cf9b77e9659dbcf016cd2f2f13a3edcc8c73a2ce54ba0d10e4b2,781,CTFExchange,0x0e357002bc2901ed663589e592aa272ae14af2795451e32525ea351341e90d72,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,62055740682863142512173337338290591221935166579033473435319717410248279647733,5940000,6000000,0
74999008,0x4be951308e72d7457d3a339bf7b6c9f83be4057baf16fcbdffa3256ef0e420a1,554,CTFExchange,0x9e13784f57d909cfe8db3186582f8079196e0c9da54b9d46807d1fff10fe9910,0xdda85cf47a53c870cc09cab48273ce80fb1aa833,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0,46685345893884415773039836192245313503885999822522989522201052381949274399151,52570000,75100000,0
74999008,0x4be951308e72d7457d3a339bf7b6c9f83be4057baf16fcbdffa3256ef0e420a1,556,CTFExchange,0x69389db5dfa54bb679019194ceab35cdfc1ce5e4e26555b759d6ec55fb98d951,0x9155e8cf81a3fb557639d23d43f1528675bcfcad,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,46685345893884415773039836192245313503885999822522989522201052381949274399151,0,75100000,52570000,0
74999008,0xf972f6b4cb188a80661ba06d7fe27a9a22cdc43103f7b5094c9a5541a8a77631,568,CTFExchange,0x9e13784f57d909cfe8db3186582f8079196e0c9da54b9d46807d1fff10fe9910,0xdda85cf47a53c870cc09cab48273ce80fb1aa833,0xc631d9d610b9939f0b915b1916864e9b806876f6,0,46685345893884415773039836192245313503885999822522989522201052381949274399151,17430000,24900000,0
74999008,0xf972f6b4cb188a80661ba06d7fe27a9a22cdc43103f7b5094c9a5541a8a77631,570,CTFExchange,0xea677765af253acae5e92c67b56165ef4c6b15d419c51a94c48f1def60b14ce3,0xc631d9d610b9939f0b915b1916864e9b806876f6,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,73818329683676406597262402030740465055390239315746623573657468414401015880216,7470000,24900000,0
74999008,0x9825d55ea612358b91e7f693b8ac87de474a3ea3899ccd318d13d139d83b1993,582,CTFExchange,0x2ed173d47cfa3ad795f19a90f498f9c2a9560f18aef990ee1bd2bd8fce5adc32,0xa3daab18a36ca9915f6544f42766694e771f3d6a,0x90b6a428d636ee98b22973f3c74b250993391d6b,0,46779277213599126230120558346857483305790254031083044485517146560119899542406,1000000,100000000,0
